work_unit_id,scenario_id,foundation,shift_tier,model_key,model_id,input_language,scenario_version,question_id,question_type,selected_option,correct_option,item_correct,raw_response
S36__ar__literal__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S36_Q1,Actor,D,D,1,"D, A, B, C"
S36__ar__literal__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S36_Q2,Main action,A,A,1,"D, A, B, C"
S36__ar__literal__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S36_Q3,Affected party/object,B,B,1,"D, A, B, C"
S36__ar__literal__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,literal,S36_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S37__hi__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__hi__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__hi__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__hi__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S36__ar__adapted__chatgpt,S36,Fairness/Cheating,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S36_Q1,Actor,D,D,1,D، A، B، C
S36__ar__adapted__chatgpt,S36,Fairness/Cheating,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S36_Q2,Main action,A,A,1,D، A، B، C
S36__ar__adapted__chatgpt,S36,Fairness/Cheating,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S36_Q3,Affected party/object,B,B,1,D، A، B، C
S36__ar__adapted__chatgpt,S36,Fairness/Cheating,low,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S36_Q4,Consequence/outcome,C,C,1,D، A، B، C
S36__ar__adapted__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S36_Q1,Actor,D,D,1,"D, A, B, C"
S36__ar__adapted__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S36_Q2,Main action,A,A,1,"D, A, B, C"
S36__ar__adapted__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S36_Q3,Affected party/object,B,B,1,"D, A, B, C"
S36__ar__adapted__gemini_flash,S36,Fairness/Cheating,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S36_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S37__hi__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__hi__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__hi__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__hi__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__hi__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__hi__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__hi__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__hi__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__hi__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__hi__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__hi__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__hi__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__bn__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__bn__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__bn__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__bn__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S36__ar__adapted__claude,S36,Fairness/Cheating,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S36_Q1,Actor,D,D,1,D، A، B، C
S36__ar__adapted__claude,S36,Fairness/Cheating,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S36_Q2,Main action,A,A,1,D، A، B، C
S36__ar__adapted__claude,S36,Fairness/Cheating,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S36_Q3,Affected party/object,B,B,1,D، A، B، C
S36__ar__adapted__claude,S36,Fairness/Cheating,low,claude,anthropic/claude-sonnet-4.6,ar,adapted,S36_Q4,Consequence/outcome,C,C,1,D، A، B، C
S37__hi__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__hi__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__hi__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__hi__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__hi__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__hi__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__hi__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__hi__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__bn__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__bn__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__bn__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__bn__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__bn__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__bn__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__bn__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__bn__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__bn__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__bn__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__bn__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__bn__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ta__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__ta__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__ta__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__ta__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__bn__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__bn__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__bn__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__bn__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__bn__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__bn__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__bn__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__bn__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ta__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__ta__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__ta__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__ta__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__es__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__es__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__es__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__es__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__ta__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ta__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ta__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ta__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__es__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,literal,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__es__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,literal,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__es__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,literal,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__es__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,literal,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__ta__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__ta__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__ta__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__ta__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__es__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__es__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__es__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__es__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__ta__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__ta__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__ta__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__ta__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__es__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__es__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__es__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__es__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__es__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S37_Q1,Actor,A,A,1,"A,B,C,D"
S37__es__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S37_Q2,Main action,B,B,1,"A,B,C,D"
S37__es__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S37_Q3,Affected party/object,C,C,1,"A,B,C,D"
S37__es__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S37_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S37__ja__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S37_Q1,Actor,A,A,1,A、B、C、D
S37__ja__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S37_Q2,Main action,B,B,1,A、B、C、D
S37__ja__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S37_Q3,Affected party/object,C,C,1,A、B、C、D
S37__ja__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S37_Q4,Consequence/outcome,D,D,1,A、B、C、D
S37__ta__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ta__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ta__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ta__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ja__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S37_Q1,Actor,A,A,1,A、B、C、D
S37__ja__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S37_Q2,Main action,B,B,1,A、B、C、D
S37__ja__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S37_Q3,Affected party/object,C,C,1,A、B、C、D
S37__ja__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S37_Q4,Consequence/outcome,D,D,1,A、B、C、D
S37__ja__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S37_Q1,Actor,A,A,1,A、B、C、D
S37__ja__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S37_Q2,Main action,B,B,1,A、B、C、D
S37__ja__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S37_Q3,Affected party/object,C,C,1,A、B、C、D
S37__ja__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S37_Q4,Consequence/outcome,D,D,1,A、B、C、D
S37__ja__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ja__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ja__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ja__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ar__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ar__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ar__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ar__literal__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ja__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ja__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ja__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ja__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ja__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S37_Q1,Actor,A,A,1,A、B、C、D
S37__ja__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S37_Q2,Main action,B,B,1,A、B、C、D
S37__ja__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S37_Q3,Affected party/object,C,C,1,A、B、C、D
S37__ja__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S37_Q4,Consequence/outcome,D,D,1,A、B、C、D
S37__ar__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ar__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ar__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ar__literal__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ar__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S37_Q1,Actor,A,A,1,A، B، C، D
S37__ar__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S37_Q2,Main action,B,B,1,A، B، C، D
S37__ar__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S37_Q3,Affected party/object,C,C,1,A، B، C، D
S37__ar__adapted__chatgpt,S37,Loyalty/Betrayal,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S37_Q4,Consequence/outcome,D,D,1,A، B، C، D
S37__ar__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S37_Q1,Actor,A,A,1,A، B، C، D
S37__ar__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S37_Q2,Main action,B,B,1,A، B، C، D
S37__ar__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S37_Q3,Affected party/object,C,C,1,A، B، C، D
S37__ar__literal__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S37_Q4,Consequence/outcome,D,D,1,A، B، C، D
S40__hi__literal__chatgpt,S40,Care/Harm,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S40_Q1,Actor,B,B,1,"B, C, D, A"
S40__hi__literal__chatgpt,S40,Care/Harm,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S40_Q2,Main action,C,C,1,"B, C, D, A"
S40__hi__literal__chatgpt,S40,Care/Harm,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S40_Q3,Affected party/object,D,D,1,"B, C, D, A"
S40__hi__literal__chatgpt,S40,Care/Harm,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S40_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S37__ar__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S37_Q1,Actor,A,A,1,"A, B, C, D"
S37__ar__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S37_Q2,Main action,B,B,1,"A, B, C, D"
S37__ar__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S37_Q3,Affected party/object,C,C,1,"A, B, C, D"
S37__ar__adapted__gemini_flash,S37,Loyalty/Betrayal,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S37_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S37__ar__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S37_Q1,Actor,A,A,1,A، B، C، D
S37__ar__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S37_Q2,Main action,B,B,1,A، B، C، D
S37__ar__adapted__claude,S37,Loyalty/Betrayal,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S37_Q3,Affected party/object,C,C,1,A، B، C، D
